h,t,exacta,segunda_derivada,error
0.0001,1.92,0.34215,0.34215,3.64778e-09
0.0001,1.93,0.351529,0.351529,2.57023e-09
0.0001,1.94,0.360873,0.360873,4.1135e-09
0.0001,1.95,0.370181,0.370181,9.17791e-10
0.0001,1.96,0.379452,0.379452,5.8853e-09
0.0001,1.97,0.388685,0.388685,2.31328e-09
0.0001,1.98,0.397879,0.397879,5.04904e-09
0.0001,1.99,0.407033,0.407033,4.8004e-10
0.0001,2,0.416147,0.416147,3.06433e-08
0.0001,2.01,0.425219,0.425219,2.47354e-09
0.0001,2.02,0.434248,0.434248,3.27841e-09
0.0001,2.03,0.443234,0.443234,1.71003e-10
0.0001,2.04,0.452176,0.452176,6.58948e-09
0.0001,2.05,0.461073,0.461073,2.38671e-10
0.0001,2.06,0.469923,0.469923,2.193e-09
0.0001,2.07,0.478727,0.478727,7.9682e-09
0.0001,2.08,0.487482,0.487482,3.20251e-09
0.0001,2.09,0.496189,0.496189,5.25825e-10
0.0001,2.1,0.504846,0.504846,4.76167e-09
0.0001,2.11,0.513453,0.513453,1.29575e-09
0.0001,2.12,0.522008,0.522008,5.13169e-09
0.0001,2.13,0.530511,0.530511,8.34121e-09
0.0001,2.14,0.538961,0.538961,1.49474e-08
0.0001,2.15,0.547358,0.547358,6.28282e-09
0.0001,2.16,0.555699,0.555699,3.99333e-09
0.0001,2.17,0.563985,0.563985,1.00169e-08
0.0001,2.18,0.572215,0.572215,6.23212e-09
0.0001,2.19,0.580387,0.580387,2.36179e-09
0.0001,2.2,0.588501,0.588501,8.3537e-09
0.0001,2.21,0.596557,0.596557,6.43649e-09
0.0001,2.22,0.604552,0.604552,7.25252e-09
0.0001,2.23,0.612488,0.612488,4.98893e-09
0.0001,2.24,0.620362,0.620362,5.61878e-09
0.0001,2.25,0.628174,0.628174,1.50589e-09
0.0001,2.26,0.635923,0.635923,2.18695e-09
0.0001,2.27,0.643608,0.643608,7.7029e-09
0.0001,2.28,0.65123,0.65123,1.43984e-09
0.0001,2.29,0.658786,0.658786,1.26662e-08
0.0001,2.3,0.666276,0.666276,1.9625e-09
0.0001,2.31,0.6737,0.6737,4.92422e-09
0.0001,2.32,0.681056,0.681056,2.14728e-09
0.0001,2.33,0.688344,0.688344,5.2786e-09
0.0001,2.34,0.695563,0.695563,8.40903e-09
0.0001,2.35,0.702713,0.702713,1.56704e-10
0.0001,2.36,0.709793,0.709793,9.40199e-09
0.0001,2.37,0.716801,0.716801,1.65411e-08
0.0001,2.38,0.723738,0.723738,2.0342e-09
0.0001,2.39,0.730602,0.730602,7.25304e-09
0.0001,2.4,0.737394,0.737394,8.31848e-09
0.0001,2.41,0.744111,0.744111,7.1277e-09
0.0001,2.42,0.750755,0.750755,2.40004e-08
0.0001,2.43,0.757323,0.757323,1.93649e-09
0.0001,2.44,0.763815,0.763815,2.09996e-09
0.0001,2.45,0.770231,0.770231,2.50543e-09
0.0001,2.46,0.77657,0.77657,8.78131e-09
0.0001,2.47,0.782832,0.782832,9.51928e-09
0.0001,2.48,0.789015,0.789015,6.30324e-09
0.0001,2.49,0.795119,0.795119,3.54063e-10
0.0001,2.5,0.801144,0.801144,2.56519e-09
0.0001,2.51,0.807088,0.807088,6.32543e-09
0.0001,2.52,0.812952,0.812952,9.18224e-09
0.0001,2.53,0.818735,0.818735,3.05957e-09
0.0001,2.54,0.824435,0.824435,1.97127e-09
0.0001,2.55,0.830054,0.830054,1.78016e-09
0.0001,2.56,0.835589,0.835589,1.18215e-09
0.0001,2.57,0.84104,0.84104,1.34791e-09
0.0001,2.58,0.846408,0.846408,8.66479e-09
0.0001,2.59,0.851691,0.851691,2.91818e-09
0.0001,2.6,0.856889,0.856889,4.52312e-09
0.0001,2.61,0.862001,0.862001,2.86029e-10
0.0001,2.62,0.867027,0.867027,6.74493e-09
0.0001,2.63,0.871966,0.871966,6.73523e-09
0.0001,2.64,0.876818,0.876818,5.42931e-09
0.0001,2.65,0.881582,0.881582,2.54489e-10
0.0001,2.66,0.886258,0.886258,1.17151e-08
0.0001,2.67,0.890846,0.890846,8.06521e-09
0.0001,2.68,0.895344,0.895344,1.82403e-08
0.0001,2.69,0.899753,0.899753,5.93936e-09
0.0001,2.7,0.904072,0.904072,2.64323e-09
0.0001,2.71,0.908301,0.908301,9.44942e-09
0.0001,2.72,0.912438,0.912438,3.1893e-09
0.0001,2.73,0.916485,0.916485,3.0838e-09
0.0001,2.74,0.92044,0.92044,6.93085e-09
0.0001,2.75,0.924302,0.924302,1.06552e-08
0.0001,2.76,0.928073,0.928073,2.63599e-09
0.0001,2.77,0.93175,0.93175,2.764e-09
0.0001,2.78,0.935335,0.935335,1.43883e-09
0.0001,2.79,0.938825,0.938825,2.03101e-09
0.0001,2.8,0.942222,0.942222,1.82822e-08
0.0001,2.81,0.945525,0.945525,8.46785e-09
0.0001,2.82,0.948733,0.948733,6.47131e-09
0.0001,2.83,0.951847,0.951847,7.9224e-09
0.0001,2.84,0.954865,0.954865,4.3262e-09
0.0001,2.85,0.957787,0.957787,8.56139e-10
0.0001,2.86,0.960614,0.960614,3.62865e-09
0.0001,2.87,0.963345,0.963345,4.00196e-09
0.0001,2.88,0.965979,0.965979,6.35867e-09
0.0001,2.89,0.968517,0.968517,1.33402e-08
0.0001,2.9,0.970958,0.970958,6.8301e-09
0.0001,2.91,0.973302,0.973302,9.89427e-09
0.0001,2.92,0.975549,0.975549,5.71275e-09
0.0001,2.93,0.977698,0.977698,2.7766e-09
0.0001,2.94,0.979749,0.979749,2.87225e-09
0.0001,2.95,0.981702,0.981702,5.41509e-09
0.0001,2.96,0.983557,0.983557,3.38071e-10
0.0001,2.97,0.985314,0.985314,1.77194e-08
0.0001,2.98,0.986972,0.986972,1.11886e-08
0.0001,2.99,0.988532,0.988532,8.86449e-09
0.0001,3,0.989992,0.989992,8.61296e-09
0.0001,3.01,0.991354,0.991354,2.57836e-09
0.0001,3.02,0.992617,0.992617,5.44485e-09
0.0001,3.03,0.99378,0.99378,1.80893e-08
0.0001,3.04,0.994844,0.994844,3.89434e-09
0.0001,3.05,0.995808,0.995808,1.49537e-10
0.0001,3.06,0.996673,0.996673,1.0598e-08
0.0001,3.07,0.997438,0.997438,8.47813e-09
0.0001,3.08,0.998104,0.998104,5.31025e-09
0.0001,3.09,0.998669,0.998669,2.6103e-09
0.0001,3.1,0.999135,0.999135,1.32198e-08
0.0001,3.11,0.999501,0.999501,5.44446e-10
0.0001,3.12,0.999767,0.999767,7.31888e-09
0.0001,3.13,0.999933,0.999933,1.3821e-08
0.0001,3.14,0.999999,0.999999,3.45926e-09
0.0001,3.15,0.999965,0.999965,8.15454e-09
0.0001,3.16,0.999831,0.999831,4.5914e-09
0.0001,3.17,0.999597,0.999597,1.06949e-08
0.0001,3.18,0.999263,0.999263,2.543e-10
0.0001,3.19,0.998829,0.998829,4.43203e-09
0.0001,3.2,0.998295,0.998295,1.78247e-08
0.0001,3.21,0.997661,0.997661,1.71885e-09
0.0001,3.22,0.996928,0.996928,3.01484e-10
0.0001,3.23,0.996095,0.996095,2.69387e-09
0.0001,3.24,0.995162,0.995162,5.11091e-09
0.0001,3.25,0.99413,0.99413,8.60519e-09
0.0001,3.26,0.992998,0.992998,2.65273e-09
0.0001,3.27,0.991767,0.991767,1.87672e-08
0.0001,3.28,0.990437,0.990437,3.88237e-09
0.0001,3.29,0.989008,0.989008,6.89773e-09
0.0001,3.3,0.98748,0.98748,1.69204e-08
0.0001,3.31,0.985853,0.985853,2.47805e-10
0.0001,3.32,0.984128,0.984128,2.45015e-09
0.0001,3.33,0.982304,0.982304,4.68104e-09
0.0001,3.34,0.980382,0.980382,3.68417e-09
0.0001,3.35,0.978362,0.978362,1.97726e-09
0.0001,3.36,0.976244,0.976244,1.20661e-08
0.0001,3.37,0.974028,0.974028,1.33538e-08
0.0001,3.38,0.971715,0.971715,1.24942e-08
0.0001,3.39,0.969305,0.969305,3.47077e-09
0.0001,3.4,0.966798,0.966798,4.47567e-09
0.0001,3.41,0.964194,0.964195,1.73754e-08
0.0001,3.42,0.961494,0.961494,3.84598e-09
0.0001,3.43,0.958698,0.958698,6.36282e-09
0.0001,3.44,0.955806,0.955806,4.2182e-09
0.0001,3.45,0.952818,0.952818,1.3764e-09
0.0001,3.46,0.949735,0.949735,7.94937e-09
0.0001,3.47,0.946557,0.946557,8.31883e-10
0.0001,3.48,0.943285,0.943285,6.93243e-09
0.0001,3.49,0.939918,0.939918,6.04581e-09
0.0001,3.5,0.936457,0.936457,2.67975e-09
0.0001,3.51,0.932902,0.932902,8.98153e-09
0.0001,3.52,0.929254,0.929254,1.57201e-09
0.0001,3.53,0.925513,0.925513,6.85852e-09
0.0001,3.54,0.92168,0.92168,1.8099e-09
0.0001,3.55,0.917755,0.917755,2.41445e-10
0.0001,3.56,0.913737,0.913737,1.60798e-08
0.0001,3.57,0.909629,0.909629,1.18006e-08
0.0001,3.58,0.905429,0.905429,2.05858e-09
0.0001,3.59,0.901139,0.901139,1.36874e-09
0.0001,3.6,0.896758,0.896758,6.74041e-09
0.0001,3.61,0.892288,0.892288,4.97426e-09
0.0001,3.62,0.887729,0.887729,1.72122e-08
0.0001,3.63,0.883081,0.883081,1.37112e-08
0.0001,3.64,0.878345,0.878345,4.78676e-10
0.0001,3.65,0.873521,0.873521,2.3737e-09
0.0001,3.66,0.868609,0.868609,3.28299e-09
0.0001,3.67,0.863611,0.863611,5.6265e-10
0.0001,3.68,0.858526,0.858526,6.01491e-09
0.0001,3.69,0.853356,0.853356,3.10879e-09
0.0001,3.7,0.8481,0.8481,2.93455e-09
0.0001,3.71,0.842759,0.842759,1.3867e-08
0.0001,3.72,0.837334,0.837334,8.41427e-10
0.0001,3.73,0.831826,0.831826,4.16944e-09
0.0001,3.74,0.826234,0.826234,1.07377e-08
0.0001,3.75,0.820559,0.820559,7.56064e-09
0.0001,3.76,0.814803,0.814803,2.32268e-09
0.0001,3.77,0.808965,0.808965,2.58087e-09
0.0001,3.78,0.803046,0.803046,2.52947e-09
0.0001,3.79,0.797047,0.797047,9.92075e-10
0.0001,3.8,0.790968,0.790968,1.63426e-09
0.0001,3.81,0.78481,0.78481,3.01786e-09
0.0001,3.82,0.778573,0.778573,2.08132e-09
0.0001,3.83,0.772259,0.772259,3.90915e-09
0.0001,3.84,0.765867,0.765867,7.24043e-09
0.0001,3.85,0.759399,0.759399,4.387e-09
0.0001,3.86,0.752855,0.752855,9.58686e-09
0.0001,3.87,0.746236,0.746236,1.31025e-08
0.0001,3.88,0.739542,0.739542,1.1845e-08
0.0001,3.89,0.732774,0.732774,9.19729e-09
0.0001,3.9,0.725932,0.725932,1.04185e-09
0.0001,3.91,0.719018,0.719018,6.06537e-09
0.0001,3.92,0.712033,0.712033,5.82804e-09
0.0001,3.93,0.704976,0.704976,8.55873e-09
0.0001,3.94,0.697848,0.697848,1.43159e-09
0.0001,3.95,0.690651,0.690651,6.41419e-09
0.0001,3.96,0.683385,0.683385,7.17492e-10
0.0001,3.97,0.67605,0.67605,1.2955e-09
0.0001,3.98,0.668648,0.668648,3.34564e-10
0.0001,3.99,0.661179,0.661179,7.23236e-09
0.0001,4,0.653644,0.653644,3.8535e-09
0.0001,4.01,0.646043,0.646043,9.95143e-09
0.0001,4.02,0.638378,0.638378,5.05928e-09
0.0001,4.03,0.630649,0.630649,1.18397e-08
0.0001,4.04,0.622857,0.622857,7.27439e-09
0.0001,4.05,0.615002,0.615002,5.82807e-09
0.0001,4.06,0.607087,0.607087,8.85357e-09
0.0001,4.07,0.59911,0.59911,9.17572e-09
0.0001,4.08,0.591073,0.591073,8.96065e-09
0.0001,4.09,0.582978,0.582978,3.46985e-09
0.0001,4.1,0.574824,0.574824,2.53376e-09
0.0001,4.11,0.566613,0.566613,8.23452e-09
0.0001,4.12,0.558345,0.558345,2.90229e-09
0.0001,4.13,0.550021,0.550021,9.54454e-09
0.0001,4.14,0.541642,0.541642,4.85827e-09
0.0001,4.15,0.533209,0.533209,1.22124e-08
0.0001,4.16,0.524722,0.524722,9.42688e-10
0.0001,4.17,0.516184,0.516184,2.03171e-08
0.0001,4.18,0.507593,0.507593,1.38284e-08
0.0001,4.19,0.498952,0.498952,2.29574e-09
0.0001,4.2,0.490261,0.490261,5.11703e-10
0.0001,4.21,0.481521,0.481521,5.02852e-10
0.0001,4.22,0.472732,0.472732,6.35287e-09
0.0001,4.23,0.463897,0.463897,1.65795e-09
0.0001,4.24,0.455015,0.455015,4.40572e-09
0.0001,4.25,0.446087,0.446087,6.29509e-09
0.0001,4.26,0.437115,0.437115,8.56835e-09
0.0001,4.27,0.4281,0.4281,1.96002e-09
0.0001,4.28,0.419041,0.419041,7.97728e-10
0.0001,4.29,0.409941,0.409941,3.5805e-09
0.0001,4.3,0.400799,0.400799,4.50745e-10
0.0001,4.31,0.391618,0.391618,3.94997e-09
0.0001,4.32,0.382397,0.382397,1.97206e-09
0.0001,4.33,0.373138,0.373138,5.46712e-09
0.0001,4.34,0.363842,0.363842,2.63728e-09
0.0001,4.35,0.354509,0.354509,1.49871e-09
0.0001,4.36,0.345141,0.345141,4.00108e-09
0.0001,4.37,0.335738,0.335738,4.12801e-09
0.0001,4.38,0.326302,0.326302,1.5669e-09
0.0001,4.39,0.316833,0.316833,5.03009e-10
0.0001,4.4,0.307333,0.307333,5.26551e-09
0.0001,4.41,0.297802,0.297802,3.13179e-09
0.0001,4.42,0.288241,0.288241,6.94092e-09
0.0001,4.43,0.278651,0.278651,3.47805e-09
0.0001,4.44,0.269033,0.269033,3.78585e-09
0.0001,4.45,0.259389,0.259389,2.32974e-09
0.0001,4.46,0.249718,0.249718,8.53208e-10
0.0001,4.47,0.240022,0.240022,1.41186e-09
0.0001,4.48,0.230303,0.230303,7.51121e-11
0.0001,4.49,0.22056,0.22056,2.51453e-09
0.0001,4.5,0.210796,0.210796,8.28681e-10
0.0001,4.51,0.20101,0.20101,9.62985e-10
0.0001,4.52,0.191204,0.191204,1.35407e-09
0.0001,4.53,0.181379,0.181379,1.20404e-09
0.0001,4.54,0.171536,0.171536,3.35411e-09
0.0001,4.55,0.161676,0.161676,3.28063e-09
0.0001,4.56,0.1518,0.1518,2.47987e-09
0.0001,4.57,0.141908,0.141908,4.2136e-10
0.0001,4.58,0.132003,0.132003,2.6106e-09
0.0001,4.59,0.122084,0.122084,1.15381e-09
0.0001,4.6,0.112153,0.112153,6.076e-10
0.0001,4.61,0.10221,0.10221,1.12362e-10
0.0001,4.62,0.0922576,0.0922576,4.41278e-10
0.0001,4.63,0.0822958,0.0822958,1.22845e-10
0.0001,4.64,0.0723258,0.0723258,6.70556e-10
0.0001,4.65,0.0623485,0.0623485,6.13729e-11
0.0001,4.66,0.052365,0.052365,5.89971e-10
0.0001,4.67,0.0423763,0.0423763,5.5741e-11
0.0001,4.68,0.0323833,0.0323833,2.04495e-10
0.0001,4.69,0.0223871,0.0223871,4.30244e-10
0.0001,4.7,0.0123887,0.0123887,6.959e-11
0.0001,4.71,0.00238898,0.00238898,3.44767e-11
0.0001,4.72,-0.00761095,-0.00761095,2.74095e-11
0.0001,4.73,-0.0176101,-0.0176101,2.58897e-10
0.0001,4.74,-0.0276075,-0.0276075,3.08629e-10
0.0001,4.75,-0.0376022,-0.0376022,2.46328e-10
0.0001,4.76,-0.047593,-0.047593,2.36896e-10
0.0001,4.77,-0.0575792,-0.0575792,5.96544e-10
0.0001,4.78,-0.0675595,-0.0675595,1.15201e-09
0.0001,4.79,-0.0775331,-0.0775331,6.36185e-11
0.0001,4.8,-0.087499,-0.087499,1.00743e-09
0.0001,4.81,-0.0974561,-0.0974561,9.44096e-10
0.0001,4.82,-0.107403,-0.107403,4.2498e-10
0.0001,4.83,-0.11734,-0.11734,7.46167e-10
0.0001,4.84,-0.127265,-0.127265,1.09763e-09
0.0001,4.85,-0.137177,-0.137177,2.01147e-09
0.0001,4.86,-0.147076,-0.147076,1.83437e-09
0.0001,4.87,-0.156959,-0.156959,2.39973e-09
0.0001,4.88,-0.166827,-0.166827,1.67289e-09
0.0001,4.89,-0.176679,-0.176679,1.29823e-09
0.0001,4.9,-0.186512,-0.186512,1.52693e-11
0.0001,4.91,-0.196327,-0.196327,1.93299e-09
0.0001,4.92,-0.206123,-0.206123,4.73017e-11
0.0001,4.93,-0.215898,-0.215898,1.18339e-10
0.0001,4.94,-0.225651,-0.225651,1.10426e-09
0.0001,4.95,-0.235381,-0.235381,1.93638e-09
0.0001,4.96,-0.245089,-0.245089,1.21296e-09
0.0001,4.97,-0.254771,-0.254771,1.80926e-09
0.0001,4.98,-0.264428,-0.264428,7.54882e-09
0.0001,4.99,-0.274059,-0.274059,4.5695e-10
0.0001,5,-0.283662,-0.283662,2.83129e-09
0.0001,5.01,-0.293237,-0.293237,7.84542e-10
0.0001,5.02,-0.302783,-0.302783,1.81481e-09
0.0001,5.03,-0.312298,-0.312298,4.93803e-09
0.0001,5.04,-0.321782,-0.321782,5.10185e-09
0.0001,5.05,-0.331234,-0.331234,2.16503e-09
0.0001,5.06,-0.340653,-0.340653,1.28237e-09
0.0001,5.07,-0.350037,-0.350037,3.02992e-09
0.0001,5.08,-0.359387,-0.359387,7.42657e-09
0.0001,5.09,-0.368701,-0.368701,1.71996e-09
0.0001,5.1,-0.377978,-0.377978,4.7154e-09
0.0001,5.11,-0.387217,-0.387217,5.41901e-09
0.0001,5.12,-0.396417,-0.396417,4.31806e-09
0.0001,5.13,-0.405578,-0.405578,2.07544e-09
0.0001,5.14,-0.414698,-0.414698,4.37502e-09
0.0001,5.15,-0.423777,-0.423777,4.03878e-09
0.0001,5.16,-0.432813,-0.432813,3.58678e-09
0.0001,5.17,-0.441806,-0.441806,4.22562e-09
0.0001,5.18,-0.450755,-0.450755,5.16337e-09
0.0001,5.19,-0.459659,-0.459659,3.52529e-09
0.0001,5.2,-0.468517,-0.468517,1.39555e-09
0.0001,5.21,-0.477328,-0.477328,6.45131e-09
0.0001,5.22,-0.486091,-0.486091,2.07707e-09
0.0001,5.23,-0.494806,-0.494806,1.34407e-10
0.0001,5.24,-0.503471,-0.503471,4.85872e-09
0.0001,5.25,-0.512085,-0.512085,1.43192e-08
0.0001,5.26,-0.520649,-0.520649,6.65756e-09
0.0001,5.27,-0.529161,-0.529161,7.12007e-09
0.0001,5.28,-0.537619,-0.537619,1.00185e-08
0.0001,5.29,-0.546024,-0.546024,4.76865e-10
0.0001,5.3,-0.554374,-0.554374,1.02496e-08
0.0001,5.31,-0.562669,-0.562669,8.79464e-09
0.0001,5.32,-0.570908,-0.570908,5.29083e-09
0.0001,5.33,-0.579089,-0.579089,8.39707e-10
0.0001,5.34,-0.587213,-0.587213,4.93105e-09
0.0001,5.35,-0.595278,-0.595278,1.48698e-09
0.0001,5.36,-0.603283,-0.603283,1.61074e-08
0.0001,5.37,-0.611228,-0.611228,1.54178e-08
0.0001,5.38,-0.619112,-0.619112,1.30641e-08
0.0001,5.39,-0.626934,-0.626934,9.3487e-09
0.0001,5.4,-0.634693,-0.634693,9.11026e-11
0.0001,5.41,-0.642389,-0.642389,1.53652e-08
0.0001,5.42,-0.65002,-0.65002,7.79079e-09
0.0001,5.43,-0.657587,-0.657587,2.29606e-09
0.0001,5.44,-0.665088,-0.665088,1.93892e-08
0.0001,5.45,-0.672522,-0.672522,1.37658e-08
0.0001,5.46,-0.679889,-0.679889,3.17919e-09
0.0001,5.47,-0.687188,-0.687188,3.38332e-10
0.0001,5.48,-0.694418,-0.694418,7.35842e-10
0.0001,5.49,-0.701579,-0.701579,6.08127e-09
0.0001,5.5,-0.70867,-0.70867,6.97811e-09
0.0001,5.51,-0.71569,-0.71569,3.01818e-09
0.0001,5.52,-0.722638,-0.722638,5.30234e-09
0.0001,5.53,-0.729514,-0.729514,4.7435e-09
0.0001,5.54,-0.736317,-0.736317,5.44541e-09
0.0001,5.55,-0.743046,-0.743046,5.6277e-09
0.0001,5.56,-0.749702,-0.749702,2.60785e-09
0.0001,5.57,-0.756282,-0.756282,1.53422e-08
0.0001,5.58,-0.762786,-0.762786,1.19364e-08
0.0001,5.59,-0.769215,-0.769215,1.39623e-08
0.0001,5.6,-0.775566,-0.775566,1.14264e-08
0.0001,5.61,-0.78184,-0.78184,2.0272e-09
0.0001,5.62,-0.788035,-0.788035,2.32101e-09
0.0001,5.63,-0.794152,-0.794152,7.72659e-09
0.0001,5.64,-0.800189,-0.800189,6.96308e-09
0.0001,5.65,-0.806147,-0.806147,1.07035e-08
0.0001,5.66,-0.812024,-0.812024,7.04569e-09
0.0001,5.67,-0.817819,-0.817819,1.37258e-08
0.0001,5.68,-0.823533,-0.823533,3.99949e-09
0.0001,5.69,-0.829164,-0.829164,4.22282e-09
0.0001,5.7,-0.834713,-0.834713,1.40415e-08
0.0001,5.71,-0.840178,-0.840178,1.41172e-08
0.0001,5.72,-0.845559,-0.845559,1.26089e-08
0.0001,5.73,-0.850855,-0.850855,5.43597e-09
0.0001,5.74,-0.856067,-0.856067,1.20389e-08
0.0001,5.75,-0.861192,-0.861192,1.08852e-08
0.0001,5.76,-0.866232,-0.866232,1.05302e-10
0.0001,5.77,-0.871185,-0.871185,2.45656e-09
0.0001,5.78,-0.876051,-0.876051,1.86039e-08
0.0001,5.79,-0.880829,-0.880829,1.41505e-09
0.0001,5.8,-0.88552,-0.88552,3.66952e-09
0.0001,5.81,-0.890121,-0.890121,2.17346e-09
0.0001,5.82,-0.894634,-0.894634,9.3911e-09
0.0001,5.83,-0.899057,-0.899057,2.11625e-09
0.0001,5.84,-0.90339,-0.90339,1.61542e-09
0.0001,5.85,-0.907633,-0.907633,1.16492e-08
0.0001,5.86,-0.911785,-0.911785,1.31787e-09
0.0001,5.87,-0.915846,-0.915846,2.74128e-09
0.0001,5.88,-0.919816,-0.919816,5.21302e-09
0.0001,5.89,-0.923693,-0.923693,2.26401e-09
0.0001,5.9,-0.927478,-0.927478,1.44535e-08
0.0001,5.91,-0.931171,-0.931171,1.17434e-09
0.0001,5.92,-0.93477,-0.93477,3.50716e-09
0.0001,5.93,-0.938276,-0.938276,1.64646e-09
0.0001,5.94,-0.941688,-0.941688,9.04627e-09
0.0001,5.95,-0.945005,-0.945005,6.48295e-09
0.0001,5.96,-0.948229,-0.948229,1.74563e-08
0.0001,5.97,-0.951357,-0.951357,1.39019e-08
0.0001,5.98,-0.95439,-0.95439,1.03514e-08
0.0001,5.99,-0.957328,-0.957328,1.32699e-08
0.0001,6,-0.96017,-0.96017,1.00299e-08
0.0001,6.01,-0.962916,-0.962916,6.9839e-09
0.0001,6.02,-0.965566,-0.965566,8.35768e-09
0.0001,6.03,-0.968119,-0.968119,1.23156e-08
0.0001,6.04,-0.970576,-0.970576,4.86175e-09
0.0001,6.05,-0.972935,-0.972935,1.50844e-09
0.0001,6.06,-0.975197,-0.975197,4.00524e-09
0.0001,6.07,-0.977362,-0.977362,9.56804e-09
0.0001,6.08,-0.979429,-0.979429,1.26836e-08
0.0001,6.09,-0.981398,-0.981398,1.76122e-08
0.0001,6.1,-0.983268,-0.983268,5.1015e-09
0.0001,6.11,-0.985041,-0.985041,1.01218e-08
0.0001,6.12,-0.986715,-0.986715,2.3946e-10
0.0001,6.13,-0.98829,-0.98829,6.46631e-09
0.0001,6.14,-0.989766,-0.989766,5.16078e-09
0.0001,6.15,-0.991144,-0.991144,5.97545e-09
0.0001,6.16,-0.992422,-0.992422,1.31531e-08
0.0001,6.17,-0.993601,-0.993601,4.38529e-10
0.0001,6.18,-0.994681,-0.994681,1.38252e-08
0.0001,6.19,-0.995661,-0.995661,3.48229e-09
0.0001,6.2,-0.996542,-0.996542,3.73318e-09
0.0001,6.21,-0.997323,-0.997323,4.22351e-09
0.0001,6.22,-0.998004,-0.998004,6.53804e-09
0.0001,6.23,-0.998586,-0.998586,7.86526e-09
0.0001,6.24,-0.999068,-0.999068,1.3501e-08
0.0001,6.25,-0.999449,-0.999449,4.99789e-09
0.0001,6.26,-0.999731,-0.999731,1.67293e-09
0.0001,6.27,-0.999913,-0.999913,1.05675e-08
0.0001,6.28,-0.999995,-0.999995,1.78123e-08
0.0001,6.29,-0.999977,-0.999977,1.01906e-08
0.0001,6.3,-0.999859,-0.999859,3.94362e-09
0.0001,6.31,-0.999641,-0.999641,7.14372e-09
0.0001,6.32,-0.999322,-0.999322,2.02181e-09
0.0001,6.33,-0.998904,-0.998904,1.12515e-08
0.0001,6.34,-0.998386,-0.998386,5.94061e-09
0.0001,6.35,-0.997769,-0.997769,5.63333e-09
0.0001,6.36,-0.997051,-0.997051,6.40321e-09
0.0001,6.37,-0.996234,-0.996234,2.33257e-09
0.0001,6.38,-0.995317,-0.995317,1.05854e-08
0.0001,6.39,-0.994301,-0.994301,1.91083e-09
0.0001,6.4,-0.993185,-0.993185,6.66788e-09
0.0001,6.41,-0.99197,-0.99197,7.89198e-09
0.0001,6.42,-0.990655,-0.990655,9.07444e-09
0.0001,6.43,-0.989242,-0.989242,9.77685e-09
0.0001,6.44,-0.98773,-0.98773,1.29901e-08
0.0001,6.45,-0.986119,-0.986119,7.10738e-10
0.0001,6.46,-0.984409,-0.984409,5.69147e-10
0.0001,6.47,-0.982601,-0.982601,1.40741e-08
0.0001,6.48,-0.980694,-0.980694,1.30891e-08
0.0001,6.49,-0.97869,-0.97869,9.47827e-09
0.0001,6.5,-0.976588,-0.976588,7.25565e-09
0.0001,6.51,-0.974388,-0.974388,4.51662e-09
0.0001,6.52,-0.97209,-0.97209,4.54601e-09
0.0001,6.53,-0.969696,-0.969696,5.6779e-09
0.0001,6.54,-0.967204,-0.967204,4.43344e-09
0.0001,6.55,-0.964616,-0.964616,4.61925e-09
0.0001,6.56,-0.961931,-0.961931,7.1522e-09
0.0001,6.57,-0.95915,-0.95915,1.14235e-09
0.0001,6.58,-0.956273,-0.956273,8.25419e-09
0.0001,6.59,-0.9533,-0.9533,3.84807e-09
0.0001,6.6,-0.950233,-0.950233,6.5284e-10
0.0001,6.61,-0.94707,-0.94707,7.46982e-09
0.0001,6.62,-0.943812,-0.943812,1.07707e-08
0.0001,6.63,-0.94046,-0.94046,3.9274e-09
0.0001,6.64,-0.937014,-0.937014,1.8209e-09
0.0001,6.65,-0.933474,-0.933474,1.64849e-08
0.0001,6.66,-0.929841,-0.929841,8.06159e-09
0.0001,6.67,-0.926115,-0.926115,1.82693e-09
0.0001,6.68,-0.922297,-0.922297,8.44595e-09
0.0001,6.69,-0.918386,-0.918386,6.16403e-09
0.0001,6.7,-0.914383,-0.914383,1.25824e-09
0.0001,6.71,-0.910289,-0.910289,2.00624e-09
0.0001,6.72,-0.906104,-0.906104,4.87609e-09
0.0001,6.73,-0.901828,-0.901828,3.66959e-09
0.0001,6.74,-0.897462,-0.897462,1.08505e-08
0.0001,6.75,-0.893006,-0.893006,9.14411e-09
0.0001,6.76,-0.888461,-0.888461,2.28188e-09
0.0001,6.77,-0.883827,-0.883827,9.92645e-09
0.0001,6.78,-0.879105,-0.879105,8.18782e-09
0.0001,6.79,-0.874295,-0.874295,8.78001e-09
0.0001,6.8,-0.869397,-0.869397,8.08763e-09
0.0001,6.81,-0.864413,-0.864413,1.73497e-08
0.0001,6.82,-0.859342,-0.859342,1.1336e-08
0.0001,6.83,-0.854185,-0.854185,8.93765e-09
0.0001,6.84,-0.848943,-0.848943,3.77934e-09
0.0001,6.85,-0.843616,-0.843616,1.76632e-08
0.0001,6.86,-0.838204,-0.838204,1.14142e-08
0.0001,6.87,-0.832709,-0.832709,6.05133e-09
0.0001,6.88,-0.82713,-0.82713,2.13097e-09
0.0001,6.89,-0.821469,-0.821469,9.5103e-11
0.0001,6.9,-0.815725,-0.815725,1.54578e-09
0.0001,6.91,-0.8099,-0.8099,7.48162e-10
