h,t,exacta,forward,central,extrapolada,error_forward,error_central,error_extrapolada
0.0005,4.07,-5.20691e-07,-5.19664e-07,-5.20691e-07,-5.20691e-07,1.02632e-09,3.2684e-13,1.72223e-18
0.0005,4.08,-4.81117e-07,-4.80166e-07,-4.81117e-07,-4.81117e-07,9.50785e-10,3.03633e-13,2.15665e-18
0.0005,4.09,-4.44459e-07,-4.43578e-07,-4.44459e-07,-4.44459e-07,8.80624e-10,2.82012e-13,2.54994e-18
0.0005,4.1,-4.1051e-07,-4.09694e-07,-4.1051e-07,-4.1051e-07,8.15468e-10,2.61872e-13,9.90764e-19
0.0005,4.11,-3.79076e-07,-3.78321e-07,-3.79076e-07,-3.79076e-07,7.54971e-10,2.43116e-13,1.46251e-18
0.0005,4.12,-3.49977e-07,-3.49278e-07,-3.49977e-07,-3.49977e-07,6.98814e-10,2.25654e-13,1.70232e-18
0.0005,4.13,-3.23045e-07,-3.22398e-07,-3.23045e-07,-3.23045e-07,6.46696e-10,2.09399e-13,1.27627e-18
0.0005,4.14,-2.98124e-07,-2.97525e-07,-2.98124e-07,-2.98124e-07,5.98337e-10,1.94273e-13,7.79217e-19
0.0005,4.15,-2.75069e-07,-2.74515e-07,-2.75069e-07,-2.75069e-07,5.53477e-10,1.80199e-13,1.06319e-18
0.0005,4.16,-2.53745e-07,-2.53233e-07,-2.53745e-07,-2.53745e-07,5.11872e-10,1.67108e-13,8.0124e-19
0.0005,4.17,-2.34025e-07,-2.33552e-07,-2.34025e-07,-2.34025e-07,4.73293e-10,1.54934e-13,1.0086e-18
0.0005,4.18,-2.15794e-07,-2.15356e-07,-2.15794e-07,-2.15794e-07,4.37529e-10,1.43615e-13,7.16272e-19
0.0005,4.19,-1.98942e-07,-1.98538e-07,-1.98942e-07,-1.98942e-07,4.04382e-10,1.33093e-13,8.89226e-19
0.0005,4.2,-1.83368e-07,-1.82995e-07,-1.83369e-07,-1.83368e-07,3.73666e-10,1.23316e-13,6.2331e-19
0.0005,4.21,-1.68979e-07,-1.68634e-07,-1.68979e-07,-1.68979e-07,3.4521e-10,1.14231e-13,4.03347e-19
0.0005,4.22,-1.55687e-07,-1.55368e-07,-1.55687e-07,-1.55687e-07,3.18854e-10,1.05792e-13,6.03643e-19
0.0005,4.23,-1.43411e-07,-1.43117e-07,-1.43411e-07,-1.43411e-07,2.94447e-10,9.79554e-14,4.1367e-19
0.0005,4.24,-1.32076e-07,-1.31804e-07,-1.32076e-07,-1.32076e-07,2.71851e-10,9.06791e-14,5.48692e-19
0.0005,4.25,-1.21612e-07,-1.21361e-07,-1.21612e-07,-1.21612e-07,2.50936e-10,8.39248e-14,3.62795e-19
0.0005,4.26,-1.11953e-07,-1.11722e-07,-1.11953e-07,-1.11953e-07,2.3158e-10,7.76566e-14,4.7643e-19
0.0005,4.27,-1.03041e-07,-1.02827e-07,-1.03041e-07,-1.03041e-07,2.13673e-10,7.18408e-14,3.30594e-19
0.0005,4.28,-9.48186e-08,-9.46215e-08,-9.48187e-08,-9.48186e-08,1.97108e-10,6.64459e-14,4.16912e-19
0.0005,4.29,-8.72345e-08,-8.70527e-08,-8.72345e-08,-8.72345e-08,1.81789e-10,6.14426e-14,2.96197e-19
0.0005,4.3,-8.02405e-08,-8.00728e-08,-8.02405e-08,-8.02405e-08,1.67625e-10,5.68037e-14,3.60889e-19
0.0005,4.31,-7.3792e-08,-7.36375e-08,-7.37921e-08,-7.3792e-08,1.54532e-10,5.25034e-14,2.60066e-19
0.0005,4.32,-6.78479e-08,-6.77055e-08,-6.78479e-08,-6.78479e-08,1.42431e-10,4.85181e-14,1.6934e-19
0.0005,4.33,-6.23698e-08,-6.22385e-08,-6.23698e-08,-6.23698e-08,1.3125e-10,4.48255e-14,2.32524e-19
0.0005,4.34,-5.73222e-08,-5.72012e-08,-5.73222e-08,-5.73222e-08,1.20922e-10,4.14048e-14,1.71637e-19
0.0005,4.35,-5.26723e-08,-5.25609e-08,-5.26723e-08,-5.26723e-08,1.11382e-10,3.82368e-14,2.15954e-19
0.0005,4.36,-4.83896e-08,-4.8287e-08,-4.83896e-08,-4.83896e-08,1.02574e-10,3.53035e-14,1.47026e-19
0.0005,4.37,-4.4446e-08,-4.43516e-08,-4.44461e-08,-4.4446e-08,9.44417e-11,3.25881e-14,1.88696e-19
0.0005,4.38,-4.08155e-08,-4.07286e-08,-4.08155e-08,-4.08155e-08,8.69361e-11,3.00749e-14,1.31846e-19
0.0005,4.39,-3.74738e-08,-3.73938e-08,-3.74738e-08,-3.74738e-08,8.00101e-11,2.77496e-14,1.61849e-19
0.0005,4.4,-3.43987e-08,-3.4325e-08,-3.43987e-08,-3.43987e-08,7.36203e-11,2.55984e-14,1.15269e-19
0.0005,4.41,-3.15694e-08,-3.15017e-08,-3.15694e-08,-3.15694e-08,6.77265e-11,2.36088e-14,7.62727e-20
0.0005,4.42,-2.89669e-08,-2.89046e-08,-2.89669e-08,-2.89669e-08,6.22914e-11,2.17691e-14,1.13023e-19
0.0005,4.43,-2.65735e-08,-2.65162e-08,-2.65735e-08,-2.65735e-08,5.72804e-11,2.00684e-14,7.58128e-20
0.0005,4.44,-2.43728e-08,-2.43201e-08,-2.43728e-08,-2.43728e-08,5.26613e-11,1.84965e-14,9.57114e-20
0.0005,4.45,-2.23498e-08,-2.23014e-08,-2.23498e-08,-2.23498e-08,4.84046e-11,1.70441e-14,6.77825e-20
0.0005,4.46,-2.04905e-08,-2.0446e-08,-2.04905e-08,-2.04905e-08,4.44825e-11,1.57022e-14,4.35395e-20
0.0005,4.47,-1.8782e-08,-1.87412e-08,-1.87821e-08,-1.8782e-08,4.08696e-11,1.44629e-14,5.96463e-20
0.0005,4.48,-1.72125e-08,-1.7175e-08,-1.72125e-08,-1.72125e-08,3.75423e-11,1.33185e-14,7.32187e-20
0.0005,4.49,-1.57709e-08,-1.57364e-08,-1.57709e-08,-1.57709e-08,3.44785e-11,1.22619e-14,5.19503e-20
0.0005,4.5,-1.44471e-08,-1.44154e-08,-1.44471e-08,-1.44471e-08,3.16582e-11,1.12868e-14,6.857e-20
0.0005,4.51,-1.32316e-08,-1.32026e-08,-1.32316e-08,-1.32316e-08,2.90624e-11,1.03869e-14,4.58539e-20
0.0005,4.52,-1.2116e-08,-1.20893e-08,-1.2116e-08,-1.2116e-08,2.66738e-11,9.5567e-15,3.30541e-20
0.0005,4.53,-1.10921e-08,-1.10676e-08,-1.10921e-08,-1.10921e-08,2.44764e-11,8.79094e-15,4.37347e-20
0.0005,4.54,-1.01527e-08,-1.01302e-08,-1.01527e-08,-1.01527e-08,2.24553e-11,8.08477e-15,2.79157e-20
0.0005,4.55,-9.29094e-09,-9.27035e-09,-9.29095e-09,-9.29094e-09,2.05967e-11,7.43374e-15,3.82571e-20
0.0005,4.56,-8.50059e-09,-8.4817e-09,-8.5006e-09,-8.50059e-09,1.8888e-11,6.83364e-15,4.616e-20
0.0005,4.57,-7.77588e-09,-7.75856e-09,-7.77588e-09,-7.77588e-09,1.73174e-11,6.28062e-15,3.29631e-20
0.0005,4.58,-7.11149e-09,-7.09562e-09,-7.1115e-09,-7.11149e-09,1.58741e-11,5.7711e-15,3.73456e-20
0.0005,4.59,-6.50254e-09,-6.48799e-09,-6.50255e-09,-6.50254e-09,1.4548e-11,5.30178e-15,2.99398e-20
0.0005,4.6,-5.94452e-09,-5.93119e-09,-5.94452e-09,-5.94452e-09,1.33299e-11,4.86956e-15,1.96861e-20
0.0005,4.61,-5.43327e-09,-5.42106e-09,-5.43327e-09,-5.43327e-09,1.22112e-11,4.47161e-15,1.41423e-20
0.0005,4.62,-4.96497e-09,-4.95379e-09,-4.96498e-09,-4.96497e-09,1.1184e-11,4.1053e-15,1.86703e-20
0.0005,4.63,-4.53611e-09,-4.52587e-09,-4.53611e-09,-4.53611e-09,1.02411e-11,3.76817e-15,2.22718e-20
0.0005,4.64,-4.14344e-09,-4.13407e-09,-4.14345e-09,-4.14344e-09,9.37573e-12,3.45799e-15,1.60763e-20
0.0005,4.65,-3.78399e-09,-3.77541e-09,-3.784e-09,-3.78399e-09,8.58167e-12,3.17265e-15,1.89813e-20
0.0005,4.66,-3.45502e-09,-3.44717e-09,-3.45502e-09,-3.45502e-09,7.85321e-12,2.91023e-15,1.40844e-20
0.0005,4.67,-3.154e-09,-3.14682e-09,-3.154e-09,-3.154e-09,7.18509e-12,2.66893e-15,9.88191e-21
0.0005,4.68,-2.87862e-09,-2.87205e-09,-2.87862e-09,-2.87862e-09,6.57242e-12,2.44712e-15,6.45573e-21
0.0005,4.69,-2.62675e-09,-2.62073e-09,-2.62675e-09,-2.62675e-09,6.01074e-12,2.24326e-15,9.18088e-21
0.0005,4.7,-2.39642e-09,-2.39092e-09,-2.39642e-09,-2.39642e-09,5.4959e-12,2.05593e-15,6.47682e-21
0.0005,4.71,-2.18584e-09,-2.18082e-09,-2.18584e-09,-2.18584e-09,5.02411e-12,1.88384e-15,8.1287e-21
0.0005,4.72,-1.99336e-09,-1.98877e-09,-1.99336e-09,-1.99336e-09,4.59185e-12,1.72579e-15,9.48404e-21
0.0005,4.73,-1.81746e-09,-1.81326e-09,-1.81746e-09,-1.81746e-09,4.19591e-12,1.58065e-15,7.00684e-21
0.0005,4.74,-1.65674e-09,-1.6529e-09,-1.65674e-09,-1.65674e-09,3.8333e-12,1.44741e-15,4.85038e-21
0.0005,4.75,-1.50992e-09,-1.50642e-09,-1.50992e-09,-1.50992e-09,3.5013e-12,1.32512e-15,6.07233e-21
0.0005,4.76,-1.37583e-09,-1.37264e-09,-1.37584e-09,-1.37583e-09,3.19738e-12,1.21289e-15,6.89579e-21
0.0005,4.77,-1.2534e-09,-1.25048e-09,-1.2534e-09,-1.2534e-09,2.91923e-12,1.10993e-15,5.40542e-21
0.0005,4.78,-1.14163e-09,-1.13896e-09,-1.14163e-09,-1.14163e-09,2.66472e-12,1.0155e-15,4.02651e-21
0.0005,4.79,-1.03961e-09,-1.03718e-09,-1.03961e-09,-1.03961e-09,2.43189e-12,9.28896e-16,2.64967e-21
0.0005,4.8,-9.46513e-10,-9.44294e-10,-9.46513e-10,-9.46513e-10,2.21894e-12,8.49497e-16,3.43776e-21
0.0005,4.81,-8.61578e-10,-8.59554e-10,-8.61579e-10,-8.61578e-10,2.02421e-12,7.76717e-16,2.34671e-21
0.0005,4.82,-7.84104e-10,-7.82258e-10,-7.84105e-10,-7.84104e-10,1.84619e-12,7.10021e-16,1.38139e-21
0.0005,4.83,-7.13452e-10,-7.11768e-10,-7.13452e-10,-7.13452e-10,1.68347e-12,6.48912e-16,3.44055e-21
0.0005,4.84,-6.49033e-10,-6.47498e-10,-6.49033e-10,-6.49033e-10,1.53477e-12,5.92935e-16,2.49798e-21
0.0005,4.85,-5.9031e-10,-5.88911e-10,-5.9031e-10,-5.9031e-10,1.39891e-12,5.41671e-16,2.91819e-21
0.0005,4.86,-5.3679e-10,-5.35515e-10,-5.3679e-10,-5.3679e-10,1.27481e-12,4.94733e-16,1.10573e-21
0.0005,4.87,-4.88023e-10,-4.86861e-10,-4.88023e-10,-4.88023e-10,1.16148e-12,4.51765e-16,1.52594e-21
0.0005,4.88,-4.43596e-10,-4.42538e-10,-4.43596e-10,-4.43596e-10,1.058e-12,4.12441e-16,1.95003e-21
0.0005,4.89,-4.03131e-10,-4.02167e-10,-4.03131e-10,-4.03131e-10,9.6354e-13,3.76459e-16,1.43811e-21
0.0005,4.9,-3.66282e-10,-3.65405e-10,-3.66282e-10,-3.66282e-10,8.7733e-13,3.43542e-16,8.49566e-22
0.0005,4.91,-3.32734e-10,-3.31935e-10,-3.32734e-10,-3.32734e-10,7.98667e-13,3.13437e-16,1.22107e-21
0.0005,4.92,-3.02196e-10,-3.01469e-10,-3.02197e-10,-3.02196e-10,7.26905e-13,2.85908e-16,8.29766e-22
0.0005,4.93,-2.74406e-10,-2.73744e-10,-2.74406e-10,-2.74406e-10,6.61453e-13,2.60742e-16,1.04395e-21
0.0005,4.94,-2.4912e-10,-2.48518e-10,-2.4912e-10,-2.4912e-10,6.01769e-13,2.3774e-16,7.87683e-22
0.0005,4.95,-2.26118e-10,-2.2557e-10,-2.26118e-10,-2.26118e-10,5.47355e-13,2.1672e-16,9.31043e-22
0.0005,4.96,-2.05198e-10,-2.047e-10,-2.05198e-10,-2.05198e-10,4.97759e-13,1.97517e-16,6.36955e-22
0.0005,4.97,-1.86175e-10,-1.85723e-10,-1.86175e-10,-1.86175e-10,4.52561e-13,1.79977e-16,8.0358e-22
0.0005,4.98,-1.68882e-10,-1.6847e-10,-1.68882e-10,-1.68882e-10,4.11382e-13,1.63959e-16,5.62121e-22
0.0005,4.99,-1.53163e-10,-1.52789e-10,-1.53163e-10,-1.53163e-10,3.73872e-13,1.49335e-16,6.82657e-22
0.0005,5,-1.38879e-10,-1.3854e-10,-1.3888e-10,-1.38879e-10,3.39711e-13,1.35986e-16,4.98144e-22
0.0001,-5,1.38879e-10,1.38948e-10,1.38879e-10,1.38879e-10,6.80727e-14,5.43913e-18,3.39687e-22
0.0001,-4.99,1.53163e-10,1.53238e-10,1.53163e-10,1.53163e-10,7.49176e-14,5.97327e-18,8.69212e-22
0.0001,-4.98,1.68882e-10,1.68964e-10,1.68882e-10,1.68882e-10,8.24337e-14,6.55786e-18,3.40385e-22
0.0001,-4.97,1.86175e-10,1.86266e-10,1.86175e-10,1.86175e-10,9.06849e-14,7.19881e-18,2.48464e-22
0.0001,-4.96,2.05198e-10,2.05297e-10,2.05198e-10,2.05198e-10,9.97412e-14,7.90066e-18,8.932e-22
0.0001,-4.95,2.26118e-10,2.26227e-10,2.26118e-10,2.26118e-10,1.09679e-13,8.66836e-18,1.53034e-21
0.0001,-4.94,2.4912e-10,2.4924e-10,2.4912e-10,2.4912e-10,1.20582e-13,9.50943e-18,8.582e-23
0.0001,-4.93,2.74406e-10,2.74538e-10,2.74406e-10,2.74406e-10,1.32541e-13,1.0429e-17,6.75807e-22
0.0001,-4.92,3.02196e-10,3.02342e-10,3.02196e-10,3.02196e-10,1.45655e-13,1.1436e-17,1.19057e-21
0.0001,-4.91,3.32734e-10,3.32894e-10,3.32734e-10,3.32734e-10,1.60034e-13,1.25364e-17,2.53448e-21
0.0001,-4.9,3.66282e-10,3.66458e-10,3.66282e-10,3.66282e-10,1.75796e-13,1.37411e-17,5.5478e-22
0.0001,-4.89,4.03131e-10,4.03324e-10,4.03131e-10,4.03131e-10,1.93069e-13,1.50569e-17,1.41381e-21
0.0001,-4.88,4.43596e-10,4.43808e-10,4.43596e-10,4.43596e-10,2.11996e-13,1.64967e-17,3.15585e-21
0.0001,-4.87,4.88023e-10,4.88256e-10,4.88023e-10,4.88023e-10,2.32729e-13,1.80685e-17,1.64299e-22
0.0001,-4.86,5.3679e-10,5.37045e-10,5.3679e-10,5.3679e-10,2.55437e-13,1.97878e-17,1.38687e-21
0.0001,-4.85,5.9031e-10,5.9059e-10,5.9031e-10,5.9031e-10,2.80301e-13,2.16639e-17,2.82699e-21
0.0001,-4.84,6.49033e-10,6.4934e-10,6.49033e-10,6.49033e-10,3.07522e-13,2.37175e-17,6.23301e-21
0.0001,-4.83,7.13452e-10,7.13789e-10,7.13452e-10,7.13452e-10,3.37315e-13,2.59552e-17,1.24098e-21
0.0001,-4.82,7.84104e-10,7.84474e-10,7.84104e-10,7.84104e-10,3.69918e-13,2.84005e-17,3.9929e-21
0.0001,-4.81,8.61578e-10,8.61983e-10,8.61578e-10,8.61578e-10,4.05587e-13,3.10666e-17,2.00271e-21
0.0001,-4.8,9.46513e-10,9.46957e-10,9.46513e-10,9.46513e-10,4.44602e-13,3.3979e-17,8.76191e-22
0.0001,-4.79,1.03961e-09,1.04009e-09,1.03961e-09,1.03961e-09,4.87269e-13,3.71526e-17,2.80063e-21
0.0001,-4.78,1.14163e-09,1.14216e-09,1.14163e-09,1.14163e-09,5.33918e-13,4.06183e-17,4.07118e-21
0.0001,-4.77,1.2534e-09,1.25398e-09,1.2534e-09,1.2534e-09,5.84911e-13,4.43927e-17,1.06715e-20
0.0001,-4.76,1.37583e-09,1.37648e-09,1.37583e-09,1.37583e-09,6.40639e-13,4.85076e-17,1.32308e-21
0.0001,-4.75,1.50992e-09,1.51062e-09,1.50992e-09,1.50992e-09,7.01531e-13,5.30038e-17,6.99071e-21
0.0001,-4.74,1.65674e-09,1.65751e-09,1.65674e-09,1.65674e-09,7.68049e-13,5.78983e-17,1.83386e-21
0.0001,-4.73,1.81746e-09,1.8183e-09,1.81746e-09,1.81746e-09,8.40698e-13,6.32172e-17,2.35126e-22
0.0001,-4.72,1.99336e-09,1.99428e-09,1.99336e-09,1.99336e-09,9.20026e-13,6.90249e-17,6.40693e-21
0.0001,-4.71,2.18584e-09,2.18685e-09,2.18584e-09,2.18584e-09,1.00663e-12,7.53499e-17,1.44819e-20
0.0001,-4.7,2.39642e-09,2.39752e-09,2.39642e-09,2.39642e-09,1.10115e-12,8.22279e-17,3.39475e-21
0.0001,-4.69,2.62675e-09,2.62795e-09,2.62675e-09,2.62675e-09,1.2043e-12,8.97245e-17,6.01733e-21
0.0001,-4.68,2.87862e-09,2.87994e-09,2.87862e-09,2.87862e-09,1.31683e-12,9.78825e-17,1.70668e-20
0.0001,-4.67,3.154e-09,3.15544e-09,3.154e-09,3.154e-09,1.43958e-12,1.06748e-16,6.07109e-21
0.0001,-4.66,3.45502e-09,3.45659e-09,3.45502e-09,3.45502e-09,1.57343e-12,1.16405e-16,5.72864e-21
0.0001,-4.65,3.78399e-09,3.78571e-09,3.78399e-09,3.78399e-09,1.71938e-12,1.26892e-16,1.30455e-20
0.0001,-4.64,4.14344e-09,4.14532e-09,4.14344e-09,4.14344e-09,1.87846e-12,1.38312e-16,2.93757e-20
0.0001,-4.63,4.53611e-09,4.53816e-09,4.53611e-09,4.53611e-09,2.05184e-12,1.50708e-16,4.17809e-20
0.0001,-4.62,4.96497e-09,4.96721e-09,4.96497e-09,4.96497e-09,2.24074e-12,1.64199e-16,1.38644e-20
0.0001,-4.61,5.43327e-09,5.43571e-09,5.43327e-09,5.43327e-09,2.44652e-12,1.7886e-16,3.41791e-20
0.0001,-4.6,5.94452e-09,5.94719e-09,5.94452e-09,5.94452e-09,2.67064e-12,1.94763e-16,4.89592e-20
0.0001,-4.59,6.50254e-09,6.50546e-09,6.50254e-09,6.50254e-09,2.91468e-12,2.12061e-16,9.25781e-21
0.0001,-4.58,7.11149e-09,7.11467e-09,7.11149e-09,7.11149e-09,3.18035e-12,2.30818e-16,2.65335e-20
0.0001,-4.57,7.77588e-09,7.77935e-09,7.77588e-09,7.77588e-09,3.46951e-12,2.51208e-16,5.61126e-20
0.0001,-4.56,8.50059e-09,8.50437e-09,8.50059e-09,8.50059e-09,3.78415e-12,2.73342e-16,9.66991e-20
0.0001,-4.55,9.29094e-09,9.29507e-09,9.29095e-09,9.29094e-09,4.12647e-12,2.97322e-16,2.13975e-20
0.0001,-4.54,1.01527e-08,1.01572e-08,1.01527e-08,1.01527e-08,4.49881e-12,3.23381e-16,6.02882e-20
0.0001,-4.53,1.10921e-08,1.1097e-08,1.10921e-08,1.10921e-08,4.90371e-12,3.516e-16,2.0567e-20
0.0001,-4.52,1.2116e-08,1.21213e-08,1.2116e-08,1.2116e-08,5.34392e-12,3.82245e-16,1.70267e-20
0.0001,-4.51,1.32316e-08,1.32375e-08,1.32316e-08,1.32316e-08,5.82244e-12,4.15421e-16,9.10577e-20
0.0001,-4.5,1.44471e-08,1.44534e-08,1.44471e-08,1.44471e-08,6.34246e-12,4.51437e-16,4.43948e-20
0.0001,-4.49,1.57709e-08,1.57778e-08,1.57709e-08,1.57709e-08,6.90747e-12,4.90468e-16,1.4747e-20
0.0001,-4.48,1.72125e-08,1.722e-08,1.72125e-08,1.72125e-08,7.52123e-12,5.32755e-16,7.60642e-20
0.0001,-4.47,1.8782e-08,1.87902e-08,1.8782e-08,1.8782e-08,8.1878e-12,5.78492e-16,1.20619e-19
0.0001,-4.46,2.04905e-08,2.04994e-08,2.04905e-08,2.04905e-08,8.91157e-12,6.28011e-16,3.23659e-20
0.0001,-4.45,2.23498e-08,2.23595e-08,2.23498e-08,2.23498e-08,9.69726e-12,6.81719e-16,4.28049e-20
0.0001,-4.44,2.43728e-08,2.43833e-08,2.43728e-08,2.43728e-08,1.055e-11,7.39853e-16,1.42527e-19
0.0001,-4.43,2.65735e-08,2.65849e-08,2.65735e-08,2.65735e-08,1.14753e-11,8.02666e-16,2.12182e-19
0.0001,-4.42,2.89669e-08,2.89793e-08,2.89669e-08,2.89669e-08,1.24792e-11,8.70737e-16,3.334e-19
0.0001,-4.41,3.15694e-08,3.15829e-08,3.15694e-08,3.15694e-08,1.35679e-11,9.4425e-16,2.43979e-19
0.0001,-4.4,3.43987e-08,3.44134e-08,3.43987e-08,3.43987e-08,1.47486e-11,1.02387e-15,2.31352e-19
0.0001,-4.39,3.74738e-08,3.74898e-08,3.74738e-08,3.74738e-08,1.60286e-11,1.10999e-15,4.05901e-19
0.0001,-4.38,4.08155e-08,4.08329e-08,4.08155e-08,4.08155e-08,1.74161e-11,1.20291e-15,1.01717e-19
0.0001,-4.37,4.4446e-08,4.4465e-08,4.4446e-08,4.4446e-08,1.89196e-11,1.30332e-15,2.86277e-19
0.0001,-4.36,4.83896e-08,4.84102e-08,4.83896e-08,4.83896e-08,2.05486e-11,1.412e-15,3.91554e-19
0.0001,-4.35,5.26723e-08,5.26946e-08,5.26723e-08,5.26723e-08,2.23131e-11,1.5292e-15,5.6149e-19
0.0001,-4.34,5.73222e-08,5.73464e-08,5.73222e-08,5.73222e-08,2.42241e-11,1.65599e-15,1.90238e-19
0.0001,-4.33,6.23698e-08,6.23961e-08,6.23698e-08,6.23698e-08,2.62931e-11,1.7929e-15,2.38691e-19
0.0001,-4.32,6.78479e-08,6.78764e-08,6.78479e-08,6.78479e-08,2.85328e-11,1.94044e-15,7.6008e-20
0.0001,-4.31,7.3792e-08,7.3823e-08,7.3792e-08,7.3792e-08,3.09567e-11,2.09995e-15,1.87433e-19
0.0001,-4.3,8.02405e-08,8.02741e-08,8.02405e-08,8.02405e-08,3.35795e-11,2.27176e-15,3.57911e-19
0.0001,-4.29,8.72345e-08,8.72709e-08,8.72345e-08,8.72345e-08,3.64167e-11,2.45778e-15,1.09995e-19
0.0001,-4.28,9.48186e-08,9.48581e-08,9.48186e-08,9.48186e-08,3.94853e-11,2.65769e-15,1.42143e-19
0.0001,-4.27,1.03041e-07,1.03084e-07,1.03041e-07,1.03041e-07,4.28034e-11,2.87366e-15,6.06356e-19
0.0001,-4.26,1.11953e-07,1.12e-07,1.11953e-07,1.11953e-07,4.63905e-11,3.10603e-15,3.93606e-19
0.0001,-4.25,1.21612e-07,1.21662e-07,1.21612e-07,1.21612e-07,5.02676e-11,3.35644e-15,1.63424e-19
0.0001,-4.24,1.32076e-07,1.3213e-07,1.32076e-07,1.32076e-07,5.44572e-11,3.6268e-15,3.09511e-19
0.0001,-4.23,1.43411e-07,1.4347e-07,1.43411e-07,1.43411e-07,5.89834e-11,3.91809e-15,9.37692e-19
0.0001,-4.22,1.55687e-07,1.55751e-07,1.55687e-07,1.55687e-07,6.38722e-11,4.23117e-15,1.43712e-18
0.0001,-4.21,1.68979e-07,1.69048e-07,1.68979e-07,1.68979e-07,6.91516e-11,4.56895e-15,3.06176e-19
0.0001,-4.2,1.83368e-07,1.83443e-07,1.83368e-07,1.83368e-07,7.48515e-11,4.93267e-15,1.03499e-18
0.0001,-4.19,1.98942e-07,1.99023e-07,1.98942e-07,1.98942e-07,8.1004e-11,5.32327e-15,1.56526e-18
0.0001,-4.18,2.15794e-07,2.15882e-07,2.15794e-07,2.15794e-07,8.76436e-11,5.74355e-15,1.81344e-19
0.0001,-4.17,2.34025e-07,2.3412e-07,2.34025e-07,2.34025e-07,9.48073e-11,6.19665e-15,2.01091e-18
0.0001,-4.16,2.53745e-07,2.53847e-07,2.53745e-07,2.53745e-07,1.02535e-10,6.68401e-15,1.63615e-18
0.0001,-4.15,2.75069e-07,2.7518e-07,2.75069e-07,2.75069e-07,1.10868e-10,7.20695e-15,2.62766e-18
0.0001,-4.14,2.98124e-07,2.98244e-07,2.98124e-07,2.98124e-07,1.19854e-10,7.77029e-15,5.30666e-19
0.0001,-4.13,3.23045e-07,3.23174e-07,3.23045e-07,3.23045e-07,1.2954e-10,8.37457e-15,1.43524e-18
0.0001,-4.12,3.49977e-07,3.50117e-07,3.49977e-07,3.49977e-07,1.39979e-10,9.02526e-15,1.01109e-18
0.0001,-4.11,3.79076e-07,3.79227e-07,3.79076e-07,3.79076e-07,1.51227e-10,9.72273e-15,2.94767e-19
0.0001,-4.1,4.1051e-07,4.10673e-07,4.1051e-07,4.1051e-07,1.63345e-10,1.04735e-14,1.26843e-18
0.0001,-4.09,4.44459e-07,4.44635e-07,4.44459e-07,4.44459e-07,1.76395e-10,1.12798e-14,3.17944e-18
0.0001,-4.08,4.81117e-07,4.81307e-07,4.81117e-07,4.81117e-07,1.90448e-10,1.21435e-14,8.93937e-19
0.0001,-4.07,5.20691e-07,5.20896e-07,5.20691e-07,5.20691e-07,2.05577e-10,1.30725e-14,8.84514e-19
0.0001,-4.06,5.63403e-07,5.63625e-07,5.63403e-07,5.63403e-07,2.2186e-10,1.40696e-14,3.7028e-18
0.0001,-4.05,6.09494e-07,6.09734e-07,6.09494e-07,6.09494e-07,2.39381e-10,1.51366e-14,2.06591e-18
0.0001,-4.04,6.5922e-07,6.59478e-07,6.5922e-07,6.5922e-07,2.58231e-10,1.6284e-14,5.83923e-19
0.0001,-4.03,7.12856e-07,7.13134e-07,7.12856e-07,7.12856e-07,2.78507e-10,1.75142e-14,3.47802e-18
0.0001,-4.02,7.70697e-07,7.70997e-07,7.70697e-07,7.70697e-07,3.0031e-10,1.88266e-14,4.67848e-18
0.0001,-4.01,8.33059e-07,8.33383e-07,8.33059e-07,8.33059e-07,3.2375e-10,2.02401e-14,8.43878e-18
0.0001,-4,9.00281e-07,9.0063e-07,9.00281e-07,9.00281e-07,3.48946e-10,2.17526e-14,1.45584e-18
0.0001,-3.99,9.72728e-07,9.73104e-07,9.72728e-07,9.72728e-07,3.76022e-10,2.33754e-14,1.41666e-19
0.0001,-3.98,1.05079e-06,1.05119e-06,1.05079e-06,1.05079e-06,4.05113e-10,2.51114e-14,3.50036e-18
0.0001,-3.97,1.13488e-06,1.13531e-06,1.13488e-06,1.13488e-06,4.36361e-10,2.697e-14,9.707e-19
0.0001,-3.96,1.22544e-06,1.22591e-06,1.22544e-06,1.22544e-06,4.69918e-10,2.896e-14,5.02629e-18
0.0001,-3.95,1.32296e-06,1.32347e-06,1.32296e-06,1.32296e-06,5.05948e-10,3.10926e-14,2.70754e-18
0.0001,-3.94,1.42795e-06,1.42849e-06,1.42795e-06,1.42795e-06,5.44624e-10,3.33718e-14,1.51026e-18
0.0001,-3.93,1.54095e-06,1.54153e-06,1.54095e-06,1.54095e-06,5.86131e-10,3.58134e-14,5.55442e-18
0.0001,-3.92,1.66254e-06,1.66318e-06,1.66254e-06,1.66254e-06,6.30665e-10,3.84175e-14,1.02838e-17
0.0001,-3.91,1.79337e-06,1.79405e-06,1.79337e-06,1.79337e-06,6.78438e-10,4.12059e-14,4.4844e-18
0.0001,-3.9,1.93408e-06,1.93481e-06,1.93408e-06,1.93408e-06,7.29674e-10,4.41869e-14,1.39252e-18
0.0001,-3.89,2.08541e-06,2.0862e-06,2.08541e-06,2.08541e-06,7.8461e-10,4.73772e-14,2.66942e-18
0.0001,-3.88,2.24812e-06,2.24896e-06,2.24812e-06,2.24812e-06,8.43502e-10,5.07816e-14,5.05382e-18
